,date,country,GDP,quarter,ADM0_ISO,sum,mean,std,year
2033,2018-12-31,俄罗斯,3.239026043066282,4,RUS,97498625.3940342,0.5941186892651108,21.36377404275663,2018
2034,2019-03-31,俄罗斯,1.388533002763215,1,RUS,129355595.48733668,0.7883913396772778,22.908291824467053,2019
2035,2019-06-30,俄罗斯,1.35756123365987,2,RUS,1327283.522698973,0.0081036306761376,1.2914869030137783,2019
2036,2019-09-30,俄罗斯,2.767461759010463,3,RUS,7765986.9125366695,0.047349903980386736,5.382394425852559,2019
2037,2019-12-31,俄罗斯,3.06950161977111,4,RUS,112163821.76444648,0.6833826702641962,24.160665822403715,2019
2038,2020-03-31,俄罗斯,1.516031201759539,1,RUS,95909105.23518308,0.5848921580165193,28.133350402468594,2020
2039,2020-06-30,俄罗斯,-7.31564683170994,2,RUS,872187.3205442964,0.005317450596567501,0.7261066367229346,2020
2040,2020-09-30,俄罗斯,-3.3283377592367,3,RUS,7809296.727118907,0.04765032871639121,5.269092935759143,2020
2041,2020-12-31,俄罗斯,-1.301421379435291,4,RUS,114931256.9278593,0.7002855058174627,29.31387606553767,2020
2042,2021-03-31,俄罗斯,0.868649556087107,1,RUS,136281236.70552164,0.19439646627328444,14.109106156745769,2021
2043,2021-06-30,俄罗斯,11.36605719325622,2,RUS,1564601.323420886,0.0022331616427811664,1.049615875865689,2021
2044,2021-09-30,俄罗斯,5.221661478951981,3,RUS,3144688.1503929826,0.0044863147975094326,1.563228185841471,2021
2045,2021-12-31,俄罗斯,6.083664995146752,4,RUS,126829844.60490572,0.18090063417575455,13.148589441701544,2021
2046,2022-03-31,俄罗斯,3.740515300592012,1,RUS,159619799.59436336,0.22766222207749268,13.719505481307701,2022
2047,2022-06-30,俄罗斯,-3.50415478714331,2,RUS,2019388.249383562,0.002880290406768333,0.985704370096404,2022
2048,2022-09-30,俄罗斯,-2.761144091283757,3,RUS,8727964.567880712,0.012450031822039366,2.9620092623044134,2022
2049,2022-12-31,俄罗斯,-1.842554407527522,4,RUS,178932541.02775928,0.25520807511189564,13.724712559192456,2022
2050,2023-03-31,俄罗斯,-1.56957304526749,1,RUS,151120743.54277378,0.2155384214027857,13.393457548203353,2023
2051,2023-06-30,俄罗斯,5.090406323392005,2,RUS,752081.7900377531,0.0010726676612985667,0.3984460606029537,2023
2052,2023-09-30,俄罗斯,5.729602008417633,3,RUS,8615240.572514022,0.012288470285091732,2.840309484731225,2023
2053,2023-12-31,俄罗斯,4.884628431165682,4,RUS,153304379.6706973,0.21865631289648957,14.836469379276316,2023
2054,2024-03-31,俄罗斯,5.360630785411454,1,RUS,193909612.1862398,0.2765628185391155,15.82570381383139,2024
2183,2013-03-31,墨西哥,-0.3,1,MEX,5556396.562754874,0.6463174021361328,12.8201328242378,2013
2184,2013-06-30,墨西哥,1.7,2,MEX,6009314.063455398,0.6036272880741986,9.323068160985736,2013
2185,2013-09-30,墨西哥,1,3,MEX,4367909.341635106,0.5392055903002618,12.030520413321588,2013
2186,2013-12-31,墨西哥,0.9,4,MEX,5928140.882714017,0.5996020235506757,14.593973444774742,2013
2187,2014-03-31,墨西哥,2.5,1,MEX,5987021.882613428,0.602484494919603,10.496659992364357,2014
2188,2014-06-30,墨西哥,1.9,2,MEX,5360501.232013829,0.6243544312368178,11.637342610491318,2014
2189,2014-09-30,墨西哥,2.6,3,MEX,5317124.612527497,0.5573584361750293,12.595201222159568,2014
2190,2014-12-31,墨西哥,3,4,MEX,5208906.876912353,0.7115286462256224,17.112604348104863,2014
2191,2015-03-31,墨西哥,2.9,1,MEX,6583526.343462054,0.6678773238979091,12.261596722454016,2015
2192,2015-06-30,墨西哥,2.3,2,MEX,5319832.239661999,0.5624693792453549,12.811007795187818,2015
2193,2015-09-30,墨西哥,3.4,3,MEX,4667263.231456165,0.7374424253780281,18.471619810928143,2015
2194,2015-12-31,墨西哥,2.2,4,MEX,5472105.215714875,0.5785183371577247,12.949370438569074,2015
2195,2016-03-31,墨西哥,1.7,1,MEX,5083765.229100896,0.8891869924565969,19.349484780785573,2016
2196,2016-06-30,墨西哥,2.3,2,MEX,5356883.704572987,0.5839098673245499,13.49842709779623,2016
2197,2016-09-30,墨西哥,0.9,3,MEX,4735623.085792169,0.5992274051078746,17.59546443188948,2016
2198,2016-12-31,墨西哥,2.3,4,MEX,5335351.426196984,0.7503530946599147,14.673697252194893,2016
2199,2017-03-31,墨西哥,3.4,1,MEX,6368894.046873678,0.6359522886291448,10.4148792379383,2017
2200,2017-06-30,墨西哥,1.5,2,MEX,7594473.956296007,0.7569978932341733,16.50407098137642,2017
2201,2017-09-30,墨西哥,1.2,3,MEX,6425365.803756945,0.6413666562208215,12.291367903997317,2017
2202,2017-12-31,墨西哥,1.4,4,MEX,7719954.530127164,0.7694208185960792,9.441599164704073,2017
2203,2018-03-31,墨西哥,1.1,1,MEX,7375872.703637093,0.7351063772325306,11.789795987258941,2018
2204,2018-06-30,墨西哥,2.9,2,MEX,6998307.489103339,0.35724056923341174,12.444256515529545,2018
2205,2018-09-30,墨西哥,2.8,3,MEX,6465159.859596953,0.6455415254955169,15.304679759707051,2018
2206,2018-12-31,墨西哥,1.1,4,MEX,7191896.267831373,0.7168188424831671,11.232828820162334,2018
2207,2019-03-31,墨西哥,0.9,1,MEX,6485356.893720464,0.6511355613642047,10.756433663843955,2019
2208,2019-06-30,墨西哥,-1,2,MEX,7478171.795883336,0.7455502476082043,14.192181794324108,2019
2209,2019-09-30,墨西哥,-0.5,3,MEX,6562873.413109777,0.65565303611351,17.542401562407935,2019
2210,2019-12-31,墨西哥,-1,4,MEX,7197684.978674665,0.7177276419911696,12.332236716364426,2019
2211,2020-03-31,墨西哥,-1.4,1,MEX,7362888.0065704165,0.8078987204360004,15.82850522161961,2020
2212,2020-06-30,墨西哥,-20.3,2,MEX,8233526.295866382,0.8206399821989514,13.451758977854686,2020
2213,2020-09-30,墨西哥,-8.1,3,MEX,7161321.549666968,0.7145811233753726,21.93248888305338,2020
2214,2020-12-31,墨西哥,-3.5,4,MEX,8553119.986233573,0.8523962548933254,18.7738296070096,2020
2215,2021-03-31,墨西哥,-2.6,1,MEX,8590828.206767535,0.2591329212760409,13.188844692233188,2021
2216,2021-06-30,墨西哥,22.7,2,MEX,8635578.794571435,0.26049653358888186,11.45378755352516,2021
2217,2021-09-30,墨西哥,5.1,3,MEX,7845970.963097236,0.23669564052284162,9.883141467856195,2021
2218,2021-12-31,墨西哥,1.9,4,MEX,9257830.232796906,0.2792514287367225,15.112092845653814,2021
2219,2022-03-31,墨西哥,2.7,1,MEX,9048701.259577848,0.27294350752127144,10.61694693491526,2022
2220,2022-06-30,墨西哥,3,2,MEX,9365717.607246455,0.28250886735118486,11.416403615557305,2022
2221,2022-09-30,墨西哥,4.7,3,MEX,6577714.397349085,0.199106691830037,11.46999410781335,2022
2222,2022-12-31,墨西哥,4.4,4,MEX,9031280.06973668,0.2724186725380085,8.515523815786699,2022
2223,2023-03-31,墨西哥,3.6,1,MEX,9186443.144646013,0.277098218734197,8.708701488830812,2023
2224,2023-06-30,墨西哥,3.5,2,MEX,10327670.575993167,0.3115228688205758,9.227797302743841,2023
2225,2023-09-30,墨西哥,3.4,3,MEX,9380012.360124243,0.2829646069553395,14.326198155733735,2023
2226,2023-12-31,墨西哥,2.3,4,MEX,10218736.93623883,0.30823667546184985,10.021621812819971,2023
2227,2024-03-31,墨西哥,1.6,1,MEX,9244644.082903562,0.2788556867289584,7.766221836120236,2024
2438,2013-03-31,澳大利亚,2.27,1,AUS,4430982.591966264,0.1808339339087354,9.20016609287651,2013
2439,2013-06-30,澳大利亚,1.96,2,AUS,3813403.0727673513,0.12980272313773297,3.010952651995997,2013
2440,2013-09-30,澳大利亚,2.18,3,AUS,2494280.409963488,0.16679710926497396,7.585594916336132,2013
2441,2013-12-31,澳大利亚,2.52,4,AUS,5362584.358504097,0.15027404411811973,5.459508910968022,2013
2442,2014-03-31,澳大利亚,2.81,1,AUS,4169875.6707353503,0.16193852794377186,3.2367411726336357,2014
2443,2014-06-30,澳大利亚,2.92,2,AUS,3637982.773941281,0.2629935072196563,4.308716869335684,2014
2444,2014-09-30,澳大利亚,2.53,3,AUS,3481198.652758597,0.2035612227653383,5.22860200590715,2014
2445,2014-12-31,澳大利亚,2.1,4,AUS,3902696.262487966,1.0087347820063008,17.462281087994906,2014
2446,2015-03-31,澳大利亚,2.28,1,AUS,7223458.878696223,0.18409398017911482,6.302080990217046,2015
2447,2015-06-30,澳大利亚,1.9,2,AUS,2911596.7274896274,0.2915359574801664,6.216579670433397,2015
2448,2015-09-30,澳大利亚,2.49,3,AUS,2061482.6960746981,1.3351178913973032,13.021928190530303,2015
2449,2015-12-31,澳大利亚,2.71,4,AUS,3996324.715038849,0.2743294243686634,14.324964441441493,2015
2450,2016-03-31,澳大利亚,2.68,1,AUS,1915688.297297746,0.2186258134791306,8.38042787734714,2016
2451,2016-06-30,澳大利亚,3.23,2,AUS,3299705.326165629,0.1991991496637527,3.4102017071162614,2016
2452,2016-09-30,澳大利亚,2.23,3,AUS,2146498.957311627,0.7153237227944415,7.455156212867716,2016
2453,2016-12-31,澳大利亚,2.74,4,AUS,2949859.207442667,0.18529566954502263,6.216248372133845,2016
2454,2017-03-31,澳大利亚,2.18,1,AUS,6422779.816474199,0.2265476969172795,2.0423628403888574,2017
2455,2017-06-30,澳大利亚,2.13,2,AUS,8937782.6232415,0.24052779087963783,1.8947845667115166,2017
2456,2017-09-30,澳大利亚,3.02,3,AUS,8867532.056344252,0.22218404208215037,6.889575085250175,2017
2457,2017-12-31,澳大利亚,2.35,4,AUS,11720340.84545345,0.30620780945880033,5.187971543899072,2017
2458,2018-03-31,澳大利亚,3.06,1,AUS,8811320.134550804,0.28809112198197967,1.9241613940977151,2018
2459,2018-06-30,澳大利亚,3.19,2,AUS,9857315.744836641,0.13563277077724023,5.2941821178844,2018
2460,2018-09-30,澳大利亚,2.67,3,AUS,6505095.599894385,0.24449715384792903,2.4114769873478976,2018
2461,2018-12-31,澳大利亚,2.48,4,AUS,9196828.814663878,0.24503817405685024,5.148805574930335,2018
2462,2019-03-31,澳大利亚,2.01,1,AUS,6482942.314957487,0.20509876577217293,4.335490799764467,2019
2463,2019-06-30,澳大利亚,1.58,2,AUS,8049933.105606281,0.20967591831996335,1.4999284025400452,2019
2464,2019-09-30,澳大利亚,1.71,3,AUS,5393827.666202941,0.15273643057701625,1.2997765663262477,2019
2465,2019-12-31,澳大利亚,1.96,4,AUS,8403563.088223154,0.254395952194948,4.810249191667755,2019
2466,2020-03-31,澳大利亚,1.17,1,AUS,9096239.246215176,0.28447687441681085,1.8239381043241194,2020
2467,2020-06-30,澳大利亚,-6.12,2,AUS,10880481.697623944,0.29141210793260686,1.1344233029149533,2020
2468,2020-09-30,澳大利亚,-3.2,3,AUS,9053029.324305594,0.2419379756460469,1.3164194772171054,2020
2469,2020-12-31,澳大利亚,-0.35,4,AUS,10004061.586267008,0.297506807816763,1.979975942034282,2020
2470,2021-03-31,澳大利亚,2,1,AUS,9421157.099467205,0.10711042639511013,0.6942373844856292,2021
2471,2021-06-30,澳大利亚,10.57,2,AUS,11958762.277087448,0.1137727570335673,0.7845569412783552,2021
2472,2021-09-30,澳大利亚,4.65,3,AUS,9483028.249977382,0.07917141540777493,0.8538598548179727,2021
2473,2021-12-31,澳大利亚,5.14,4,AUS,11713295.306797432,0.1146974014877379,1.1220671959753534,2021
2474,2022-03-31,澳大利亚,3.69,1,AUS,12136158.018855685,0.12949494948855253,0.9342437359647556,2022
2475,2022-06-30,澳大利亚,3.64,2,AUS,12757777.672485083,0.11492930778156994,1.3757477345443914,2022
2476,2022-09-30,澳大利亚,5.71,3,AUS,8314120.618255314,0.07965637764052826,1.073097808229088,2022
2477,2022-12-31,澳大利亚,2.52,4,AUS,12095503.572647773,0.12138835297245794,1.4929357450086023,2022
2478,2023-03-31,澳大利亚,2.34,1,AUS,11364096.445272304,0.13293478352688073,1.9844134384530532,2023
2479,2023-06-30,澳大利亚,1.91,2,AUS,13388318.70067743,0.11430382591689932,0.9904530503914931,2023
2480,2023-09-30,澳大利亚,2.05,3,AUS,13145345.326995654,0.11062950095202743,2.19747896479892,2023
2481,2023-12-31,澳大利亚,1.56,4,AUS,20076846.704577964,0.16888185678731868,7.514578716311351,2023
2482,2024-03-31,澳大利亚,1.11,1,AUS,10466513.82958967,0.0865334017628771,3.998507657685491,2024
2695,2013-03-31,韩国,2.43,1,KOR,2326638.4761406085,4.081224023459395,11.95229890956339,2013
2696,2013-06-30,韩国,3.15,2,KOR,1285798.486422725,2.2684687535916788,6.358570928193828,2013
2697,2013-09-30,韩国,3.72,3,KOR,1336947.1198527329,2.345970819240261,7.527524880780505,2013
2698,2013-12-31,韩国,3.86,4,KOR,1984494.2033303843,3.481068423666386,10.238487998626939,2013
2699,2014-03-31,韩国,3.83,1,KOR,1835509.5632045015,3.221960716221016,9.590681095268373,2014
2700,2014-06-30,韩国,3.64,2,KOR,1284744.736636335,2.2595365247619075,6.496497946767477,2014
2701,2014-09-30,韩国,2.88,3,KOR,1719986.666588138,3.0379593074877356,8.666983608457903,2014
2702,2014-12-31,韩国,2.53,4,KOR,2047069.9231933027,3.7488155934169627,10.996740676769464,2014
2703,2015-03-31,韩国,2.63,1,KOR,2035994.4797349174,3.571431302645658,10.408686968931116,2015
2704,2015-06-30,韩国,2.1,2,KOR,972295.6966213263,1.7241848789509717,5.244622329077823,2015
2705,2015-09-30,韩国,3.35,3,KOR,1413832.2732687618,2.4849232787702213,7.566163589228755,2015
2706,2015-12-31,韩国,3.6,4,KOR,1863411.6498885534,3.2688042515094935,9.282299107653051,2015
2707,2016-03-31,韩国,3.1,1,KOR,2020741.2997580236,3.5473531309964876,10.693867781942942,2016
2708,2016-06-30,韩国,3.95,2,KOR,1297139.9066719182,2.2913886109165262,8.25205908654687,2016
2709,2016-09-30,韩国,2.83,3,KOR,1530100.9497976427,2.7060428437239517,7.28194049019796,2016
2710,2016-12-31,韩国,2.83,4,KOR,2049480.016423614,3.612198113997545,10.577581716821987,2016
2711,2017-03-31,韩国,3.58,1,KOR,2291857.803146752,4.020196607435987,11.350942872078562,2017
2712,2017-06-30,韩国,3.05,2,KOR,1493548.6497211258,2.619865537944734,7.16517592351775,2017
2713,2017-09-30,韩国,4.07,3,KOR,1773505.286331882,3.111318905025382,8.297325760427057,2017
2714,2017-12-31,韩国,3.04,4,KOR,2348709.6863702275,4.119921707198962,11.498714435291381,2017
2715,2018-03-31,韩国,3.38,1,KOR,2428319.5165782347,4.259580123486601,14.42245650058173,2018
2716,2018-06-30,韩国,3.42,2,KOR,1420601.6065037053,0.6445114134049443,3.9019492164758436,2018
2717,2018-09-30,韩国,2.55,3,KOR,1792464.0099028535,3.145412739764938,9.052633057714726,2018
2718,2018-12-31,韩国,3.37,4,KOR,2344747.879791822,4.112972217861554,11.41436421674978,2018
2719,2019-03-31,韩国,1.94,1,KOR,2348675.273404084,4.119880614295547,11.871210350713277,2019
2720,2019-06-30,韩国,2.49,2,KOR,1542005.4164699584,2.704864558101687,7.383052073925646,2019
2721,2019-09-30,韩国,2.18,3,KOR,1910504.57307549,3.355866552400396,9.174036653071532,2019
2722,2019-12-31,韩国,2.63,4,KOR,2400183.56978351,4.210213142900387,11.560416653863284,2019
2723,2020-03-31,韩国,1.25,1,KOR,2460155.283087008,4.31544593539265,11.845558738912757,2020
2724,2020-06-30,韩国,-2.82,2,KOR,1187241.0233189072,2.0826349533472017,6.176692788979939,2020
2725,2020-09-30,韩国,-0.88,3,KOR,1770197.9467262856,3.1052363387549637,8.78164995460006,2020
2726,2020-12-31,韩国,-0.33,4,KOR,2500077.0429598917,4.385443997914255,11.418031145906854,2020
2727,2021-03-31,韩国,2.53,1,KOR,2748581.762916791,1.210688167947336,6.449304308888053,2021
2728,2021-06-30,韩国,6.84,2,KOR,1677296.5232077476,0.738811231489485,4.108254352777431,2021
2729,2021-09-30,韩国,4.56,3,KOR,1676301.7899025623,0.7383747301490118,4.348450873753521,2021
2730,2021-12-31,韩国,4.58,4,KOR,2418869.272922189,1.065457265288173,5.848902382850267,2021
2731,2022-03-31,韩国,3.49,1,KOR,2635549.029913085,1.1608998028040287,6.895267624040699,2022
2732,2022-06-30,韩国,2.93,2,KOR,1718417.5497926846,0.75692411722562,4.103178912618284,2022
2733,2022-09-30,韩国,3.3,3,KOR,1509021.8131306395,0.6646900154037766,3.6613109962928476,2022
2734,2022-12-31,韩国,1.22,4,KOR,3004094.269616917,1.323235654363068,7.284764528714692,2022
2735,2023-03-31,韩国,1.18,1,KOR,2968641.9232100747,1.3076196967445524,7.269595885086637,2023
2736,2023-06-30,韩国,0.93,2,KOR,1313054.59319948,0.5783743609526726,3.3858110468016527,2023
2737,2023-09-30,韩国,1.29,3,KOR,1821406.129784298,0.8023349555003471,4.4960391476188315,2023
2738,2023-12-31,韩国,2.22,4,KOR,2675485.049605757,1.1784908958747835,6.535260953926316,2023
2739,2024-03-31,韩国,3.09,1,KOR,2759411.089944638,1.215459312601206,7.483975802704593,2024
2808,2013-03-31,西班牙,-2.5,1,ESP,4519587.729849308,1.4619673723431097,7.266958237447529,2013
2809,2013-06-30,西班牙,-1.6,2,ESP,2734101.8666346357,0.8915375461876792,5.606931883731009,2013
2810,2013-09-30,西班牙,-1.2,3,ESP,3154031.106342874,1.0301975822092782,6.238190112578511,2013
2811,2013-12-31,西班牙,-0.3,4,ESP,4990433.0401197905,1.6161745510601107,8.992620468705598,2013
2812,2014-03-31,西班牙,0.4,1,ESP,4639432.030219984,1.5020903984834622,8.297543644472011,2014
2813,2014-06-30,西班牙,1,2,ESP,2348351.703175305,0.7681962434362916,5.829955447306034,2014
2814,2014-09-30,西班牙,1.7,3,ESP,3700239.9868534473,1.1975743466878732,8.420768620069609,2014
2815,2014-12-31,西班牙,2.5,4,ESP,4769340.546054109,1.5728485936691499,7.747420884948607,2014
2816,2015-03-31,西班牙,3.2,1,ESP,4934922.176630648,1.5972152830707291,7.758591183930602,2015
2817,2015-06-30,西班牙,3.9,2,ESP,1747761.86999639,0.6311318710273585,4.09069153307843,2015
2818,2015-09-30,西班牙,4.1,3,ESP,3185758.3165333476,1.0415027636306675,6.035978377369681,2015
2819,2015-12-31,西班牙,4.2,4,ESP,4580303.856302577,1.4835812380780677,7.249593901848017,2015
2820,2016-03-31,西班牙,3.7,1,ESP,4424502.129727733,1.4464671379152023,7.284370561858105,2016
2821,2016-06-30,西班牙,3,2,ESP,2434783.176730378,0.810113854697887,5.057057488074061,2016
2822,2016-09-30,西班牙,3,3,ESP,3416175.023248749,1.1193480082457146,6.115918330907786,2016
2823,2016-12-31,西班牙,2.5,4,ESP,4545790.3834901,1.4701886036188234,7.293970530897219,2016
2824,2017-03-31,西班牙,2.6,1,ESP,4849604.799962896,1.5683426628603394,7.29942915170205,2017
2825,2017-06-30,西班牙,3.2,2,ESP,2576578.316557597,0.8333958112165281,4.853617280646785,2017
2826,2017-09-30,西班牙,3,3,ESP,3783849.096741007,1.2238030185154685,5.942212421505406,2017
2827,2017-12-31,西班牙,3,4,ESP,5287938.822014989,1.710095278273916,8.218690065010444,2017
2828,2018-03-31,西班牙,2.6,1,ESP,4998316.483221724,1.616441278573481,8.344406709168496,2018
2829,2018-06-30,西班牙,2.2,2,ESP,2121577.213131391,0.11138022642607703,1.7702201904994794,2018
2830,2018-09-30,西班牙,2.1,3,ESP,3271801.8565390464,1.0581127455057506,5.069921538139899,2018
2831,2018-12-31,西班牙,2.2,4,ESP,4839057.359568652,1.564940586100473,6.944732076425939,2018
2832,2019-03-31,西班牙,2.4,1,ESP,5047338.739359114,1.6323840293835357,7.757212383824437,2019
2833,2019-06-30,西班牙,2.2,2,ESP,2573136.9200466014,0.8322091057081152,4.700286380420463,2019
2834,2019-09-30,西班牙,1.9,3,ESP,3671695.2965585054,1.1880708589164928,6.103623479745895,2019
2835,2019-12-31,西班牙,1.5,4,ESP,5021955.13826811,1.624088355251183,7.343503422866061,2019
2836,2020-03-31,西班牙,-4.6,1,ESP,4754608.340196044,1.5382619126344805,6.789085869098893,2020
2837,2020-06-30,西班牙,-21.7,2,ESP,1935571.309775052,0.6262833639583799,3.8365723496264024,2020
2838,2020-09-30,西班牙,-9.2,3,ESP,3714930.166730646,1.201520791581423,5.802101011973247,2020
2839,2020-12-31,西班牙,-9.2,4,ESP,5015744.636154167,1.6220655599302785,6.572288632719233,2020
2840,2021-03-31,西班牙,-3.6,1,ESP,5531707.716929895,0.26412461508053736,3.0409948577420995,2021
2841,2021-06-30,西班牙,19.4,2,ESP,2549249.279760746,0.12174579908271917,1.8315344068100938,2021
2842,2021-09-30,西班牙,5.1,3,ESP,3225537.6062801816,0.15401407582679758,1.9252637045048087,2021
2843,2021-12-31,西班牙,7,4,ESP,5234310.769874568,0.24992466750746165,4.277249084957624,2021
2844,2022-03-31,西班牙,6.8,1,ESP,4948911.532412513,0.23629762143250135,2.6680558442533275,2022
2845,2022-06-30,西班牙,7.2,2,ESP,2761811.9792839414,0.1318718130079175,1.7645880147752064,2022
2846,2022-09-30,西班牙,5.4,3,ESP,3211317.378913865,0.15333214718682753,1.8908180435477044,2022
2847,2022-12-31,西班牙,3.8,4,ESP,4894494.853829019,0.23369938631370446,2.52721515306389,2022
2848,2023-03-31,西班牙,4,1,ESP,5383049.92306111,0.25702663919732305,2.746399399705196,2023
2849,2023-06-30,西班牙,2,2,ESP,2077584.9667963486,0.09919955424288095,1.6486962632896953,2023
2850,2023-09-30,西班牙,1.9,3,ESP,3598539.178786023,0.17182093099386522,2.155186358943645,2023
2851,2023-12-31,西班牙,2.1,4,ESP,5270124.225954496,0.2516347140687008,2.824226736563844,2023
2852,2024-03-31,西班牙,2.5,1,ESP,5346451.716184774,0.2552793241878914,2.684271925491732,2024
2861,2013-03-31,印度尼西亚,5.54,1,IDN,1405666.159973422,0.17703753093121902,2.81319330841549,2013
2862,2013-06-30,印度尼西亚,5.59,2,IDN,2036990.52868874,0.24184792065647642,5.377057822801027,2013
2863,2013-09-30,印度尼西亚,5.52,3,IDN,1663996.9756749857,0.2704475860597644,3.263394530098992,2013
2864,2013-12-31,印度尼西亚,5.58,4,IDN,1235377.459332545,0.1698669455691133,2.717055338091256,2013
2865,2014-03-31,印度尼西亚,5.12,1,IDN,1747432.8656691052,0.23031470491840453,2.686674857504246,2014
2866,2014-06-30,印度尼西亚,4.94,2,IDN,2019395.9630090396,0.3209587247104228,5.439659718570723,2014
2867,2014-09-30,印度尼西亚,4.93,3,IDN,1909575.1021546945,0.3274613016695657,4.3127787448978205,2014
2868,2014-12-31,印度尼西亚,5.05,4,IDN,1180716.5961739167,0.2941523889691009,4.158011786607796,2014
2869,2015-03-31,印度尼西亚,4.83,1,IDN,2471215.2028387245,0.29890647989557695,4.579188407577141,2015
2870,2015-06-30,印度尼西亚,4.74,2,IDN,2204612.869253138,0.3349652516777705,3.818390032622956,2015
2871,2015-09-30,印度尼西亚,4.78,3,IDN,2677333.0192523864,0.3317721272758049,4.11977909155714,2015
2872,2015-12-31,印度尼西亚,5.15,4,IDN,2011703.5488246533,0.3189500509401062,3.6946677678808784,2015
2873,2016-03-31,印度尼西亚,4.94,1,IDN,1473435.999212983,0.4217986372909858,5.58660928735856,2016
2874,2016-06-30,印度尼西亚,5.21,2,IDN,2654761.54273799,0.3385182090802566,4.403498061388417,2016
2875,2016-09-30,印度尼西亚,5.03,3,IDN,2160646.2921493943,0.34605283084017513,6.492152583884653,2016
2876,2016-12-31,印度尼西亚,4.94,4,IDN,932163.1895797793,0.15213834158434436,3.2200254591843773,2016
2877,2017-03-31,印度尼西亚,5.01,1,IDN,2120736.041928202,0.24576303729205895,2.6523993124377836,2017
2878,2017-06-30,印度尼西亚,5.01,2,IDN,3909949.9452553764,0.44606325805012687,3.289878395362441,2017
2879,2017-09-30,印度尼西亚,5.06,3,IDN,3056798.486546883,0.3543916219291243,2.9100999261802296,2017
2880,2017-12-31,印度尼西亚,5.19,4,IDN,2981096.499900937,0.34377780753763654,2.790451948198642,2017
2881,2018-03-31,印度尼西亚,5.07,1,IDN,2399934.4762743018,0.27820098222440975,2.843200167855064,2018
2882,2018-06-30,印度尼西亚,5.27,2,IDN,4154561.8017050587,0.21189298947024585,2.818790646220334,2018
2883,2018-09-30,印度尼西亚,5.17,3,IDN,3849971.6035314854,0.440596191988031,3.1786372185442455,2018
2884,2018-12-31,印度尼西亚,5.18,4,IDN,2608490.9097293266,0.3042569091646457,2.3654964129830938,2018
2885,2019-03-31,印度尼西亚,5.06,1,IDN,3162492.9455081434,0.3878748397732313,3.835972414462013,2019
2886,2019-06-30,印度尼西亚,5.05,2,IDN,4015020.6564552453,0.4593981002131183,2.565655212601682,2019
2887,2019-09-30,印度尼西亚,5.01,3,IDN,3268600.2560463175,0.3877195956013823,2.5744908731895535,2019
2888,2019-12-31,印度尼西亚,4.96,4,IDN,3562941.4232746027,0.41613080470615865,3.410457907039215,2019
2889,2020-03-31,印度尼西亚,2.97,1,IDN,3878078.0152203646,0.4728859699993772,9.12080109850138,2020
2890,2020-06-30,印度尼西亚,-5.32,2,IDN,4504132.602046228,0.5125359271629397,3.5342140127188713,2020
