,date,country,GDP,quarter,ADM0_ISO,sum,mean,std,year
2891,2020-09-30,印度尼西亚,-3.49,3,IDN,3737276.1602343842,0.4260172221778164,2.757622666142438,2020
2892,2020-12-31,印度尼西亚,-2.17,4,IDN,2596224.0730362004,0.2979520002621126,2.085263831964785,2020
2893,2021-03-31,印度尼西亚,-0.69,1,IDN,2960453.0249952166,0.06651481715587089,0.8559057074432292,2021
2894,2021-06-30,印度尼西亚,7.08,2,IDN,4819827.49075619,0.10818583110199524,1.03762461549705,2021
2895,2021-09-30,印度尼西亚,3.53,3,IDN,4212079.44634293,0.09466563657141754,1.1016752539008656,2021
2896,2021-12-31,印度尼西亚,5.03,4,IDN,3186001.2365757762,0.07156492544998297,0.8691431413683857,2021
2897,2022-03-31,印度尼西亚,5.02,1,IDN,2671857.109184149,0.06005175475172477,0.9394723573811685,2022
2898,2022-06-30,印度尼西亚,5.46,2,IDN,4881349.344806443,0.10956071895071888,1.2810087206067096,2022
2899,2022-09-30,印度尼西亚,5.73,3,IDN,3619666.9400355336,0.0814076526360441,1.2722379400539008,2022
2900,2022-12-31,印度尼西亚,5.01,4,IDN,1990450.7966965958,0.044701498787699405,1.068887062639178,2022
2901,2023-03-31,印度尼西亚,5.04,1,IDN,2693387.718067512,0.06047943018716303,0.8863297990789681,2023
2902,2023-06-30,印度尼西亚,5.17,2,IDN,5355789.50404883,0.12018097992627347,1.3580651825519752,2023
2903,2023-09-30,印度尼西亚,4.94,3,IDN,5219611.975616005,0.1171989769786528,1.9380204521787208,2023
2904,2023-12-31,印度尼西亚,5.04,4,IDN,4932134.228646115,0.1107282073907745,1.5154439013829573,2023
2905,2024-03-31,印度尼西亚,5.11,1,IDN,1500438.429867372,0.0337096143398377,0.6110505673837658,2024
3002,2013-03-31,荷兰,-1.1,1,NLD,2038668.3204856992,7.22506319944111,71.02270898434479,2013
3003,2013-06-30,荷兰,-0.6,2,NLD,67550.73001366544,0.23892277125346176,2.1159492523363705,2013
3004,2013-09-30,荷兰,0.3,3,NLD,669511.9671636603,2.37666640077164,40.01601047372663,2013
3005,2013-12-31,荷兰,1.5,4,NLD,2149880.9205331192,7.610898616965431,118.69939109468335,2013
3006,2014-03-31,荷兰,1.8,1,NLD,2326181.7658676524,8.238308448937845,124.23509655631047,2014
3007,2014-06-30,荷兰,1.7,2,NLD,3409.663333318507,0.012058514107943667,0.23251187810012106,2014
3008,2014-09-30,荷兰,1.1,3,NLD,687628.2153800515,2.4319559095219536,37.420383597718775,2014
3009,2014-12-31,荷兰,1.9,4,NLD,2197163.146293389,7.838527311560045,105.12315881252344,2014
3010,2015-03-31,荷兰,2,1,NLD,2179838.1833187575,7.710053922308869,106.64042690532136,2015
3011,2015-06-30,荷兰,2.2,2,NLD,1210.87333120654,0.004283779208075167,0.17005192570020458,2015
3012,2015-09-30,荷兰,2.7,3,NLD,586651.2295517345,2.1044750962202516,31.611244419808983,2015
3013,2015-12-31,荷兰,1.5,4,NLD,2116328.083093716,7.491389201636298,100.95921176735693,2015
3014,2016-03-31,荷兰,1.8,1,NLD,2084744.0865586947,7.415374028566937,91.76317432243575,2016
3015,2016-06-30,荷兰,2.1,2,NLD,34982.61999086289,0.12371657191750492,0.8808236237276249,2016
3016,2016-09-30,荷兰,2.6,3,NLD,674960.4921285051,2.419217716372989,53.902669967811335,2016
3017,2016-12-31,荷兰,3.2,4,NLD,2003568.3853162378,7.096249218848427,94.89984866128022,2016
3018,2017-03-31,荷兰,3.1,1,NLD,2093718.2364310147,7.405899086217436,82.98935734438449,2017
3019,2017-06-30,荷兰,2.8,2,NLD,79355.77672754228,0.2806421471099403,3.465202842735183,2017
3020,2017-09-30,荷兰,2.7,3,NLD,649018.4000584495,2.2952815055806464,34.0324545875338,2017
3021,2017-12-31,荷兰,2.5,4,NLD,2014362.0998942193,7.12380280407483,90.34394185269217,2017
3022,2018-03-31,荷兰,2.6,1,NLD,1947936.57656582,6.888888570246742,72.15085502565621,2018
3023,2018-06-30,荷兰,2.6,2,NLD,1801.436665713787,0.002163252642967525,0.08291871418207526,2018
3024,2018-09-30,荷兰,2.1,3,NLD,729678.3911804581,2.5827826340640727,49.55258010943541,2018
3025,2018-12-31,荷兰,1.7,4,NLD,2122650.094289589,7.506763900375186,93.16308589901452,2018
3026,2019-03-31,荷兰,2.2,1,NLD,2107034.2964741797,7.452052294600466,82.31269862552011,2019
3027,2019-06-30,荷兰,2.2,2,NLD,84530.81331291546,0.29894370841487133,3.7243143372662306,2019
3028,2019-09-30,荷兰,2.5,3,NLD,574871.8538395794,2.033137986586482,34.228245039531316,2019
3029,2019-12-31,荷兰,2.3,4,NLD,2092536.8460568432,7.400276839897786,83.22720708471637,2019
3030,2020-03-31,荷兰,-0.1,1,NLD,2016888.3790120285,7.135837079020223,76.69606108330989,2020
3031,2020-06-30,荷兰,-8.8,2,NLD,1816.1599974830945,0.0064228599631605,0.1848977397634961,2020
3032,2020-09-30,荷兰,-3.3,3,NLD,684038.6106460766,2.4191063626901363,47.02236017542785,2020
3033,2020-12-31,荷兰,-3,4,NLD,2029898.5387689688,7.17875597520485,83.6288679416035,2020
3034,2021-03-31,荷兰,-1.1,1,NLD,2189955.1329177725,0.012102841905128664,2.5452804256953385,2021
3035,2021-06-30,荷兰,12.2,2,NLD,13819.389979471765,7.637320457416182e-05,0.026462392866756432,2021
3036,2021-09-30,荷兰,7.3,3,NLD,537790.8190214764,0.002972117401787345,1.465396802688713,2021
3037,2021-12-31,荷兰,7,4,NLD,1654051.2426731836,0.009141155683128,3.378502042082696,2021
3038,2022-03-31,荷兰,7.1,1,NLD,1696662.9294673689,0.0093766501414396,2.70385669931303,2022
3039,2022-06-30,荷兰,5.8,2,NLD,11638.039997479567,6.431791961502706e-05,0.0132467147296245,2022
3040,2022-09-30,荷兰,3.8,3,NLD,349432.6065915655,0.0019311480459767688,0.19497729194918131,2022
3041,2022-12-31,荷兰,3.5,4,NLD,1191610.2363845303,0.0065854637933555,0.9525699560933312,2022
3042,2023-03-31,荷兰,2.3,1,NLD,1269321.239860752,0.007014935651780967,1.3726214012064784,2023
3043,2023-06-30,荷兰,-0.5,2,NLD,2595.4466635386148,1.4343800941303247e-05,0.011604313383649367,2023
3044,2023-09-30,荷兰,-0.9,3,NLD,453014.5267392819,0.0025035961194469834,0.7820166923176243,2023
3045,2023-12-31,荷兰,-0.6,4,NLD,1397472.2830642469,0.007723169084922766,1.888819760954509,2023
3046,2024-03-31,荷兰,-0.8,1,NLD,1603926.321460437,0.0088641396912238,4.124644466412192,2024
3103,2013-03-31,土耳其,8.3,1,TUR,4095660.179905699,0.8764113467938826,4.265961493520659,2013
3104,2013-06-30,土耳其,9.5,2,TUR,2106950.3897651574,0.4545109981914686,2.50033793607142,2013
3105,2013-09-30,土耳其,9.2,3,TUR,2974093.116312493,0.6362790462689748,4.593637976005135,2013
3106,2013-12-31,土耳其,7.7,4,TUR,4691267.86380943,1.0031774605907053,4.437338870883583,2013
3107,2014-03-31,土耳其,7.7,1,TUR,3848183.0429706317,0.832039433121632,4.107155109725218,2014
3108,2014-06-30,土耳其,2.9,2,TUR,2100594.003142419,0.4517477239017005,2.503552242756438,2014
3109,2014-09-30,土耳其,3.9,3,TUR,3402548.752955589,0.7275963382630207,3.738635024531893,2014
3110,2014-12-31,土耳其,5.1,4,TUR,4485131.771180554,0.9861038954374964,4.387180110852916,2014
3111,2015-03-31,土耳其,4.1,1,TUR,5108375.159015811,1.0925939834241303,5.583941788426022,2015
3112,2015-06-30,土耳其,7.4,2,TUR,1489910.8730889764,0.3424920486303988,2.198362892981626,2015
3113,2015-09-30,土耳其,6.3,3,TUR,2941644.2923948853,0.6488245805075431,3.7239920268179882,2015
3114,2015-12-31,土耳其,6.1,4,TUR,4479186.53622606,0.9594185872901774,4.774118808615057,2015
3115,2016-03-31,土耳其,4.5,1,TUR,4588835.9892619755,1.0160888031100754,5.0899737514958705,2016
3116,2016-06-30,土耳其,4.4,2,TUR,2367864.362710946,0.5395963964565293,3.048341060425878,2016
3117,2016-09-30,土耳其,0,3,TUR,3715436.469125588,0.8102860526847064,5.385944362022446,2016
3118,2016-12-31,土耳其,4.3,4,TUR,5208359.925712231,1.1139752091913442,5.017758017014187,2016
3119,2017-03-31,土耳其,5.4,1,TUR,6599347.236599688,1.4108263439360158,5.606494897016976,2017
3120,2017-06-30,土耳其,6.3,2,TUR,2650593.223097268,0.567519261711031,2.8846526198405553,2017
3121,2017-09-30,土耳其,11.1,3,TUR,4930289.083136088,1.0550100909511233,4.6037055048565145,2017
3122,2017-12-31,土耳其,7.2,4,TUR,6383920.160425401,1.3647713828572696,5.381357214638775,2017
3123,2018-03-31,土耳其,7.1,1,TUR,5914582.645506003,1.2644686421470166,5.666611737754136,2018
3124,2018-06-30,土耳其,5.4,2,TUR,2702964.2760830335,0.39008102792390087,2.3760156946700204,2018
3125,2018-09-30,土耳其,2.8,3,TUR,4238285.092772747,0.9060860129593192,4.244977996601262,2018
3126,2018-12-31,土耳其,-2.6,4,TUR,6092109.4924515635,1.3025152587766387,5.474807414179065,2018
3127,2019-03-31,土耳其,-2.3,1,TUR,7254688.855021555,1.5510045184404004,6.597697379769879,2019
3128,2019-06-30,土耳其,-0.7,2,TUR,3324257.5660282522,0.7120176566379176,3.161142065566226,2019
3129,2019-09-30,土耳其,0.8,3,TUR,5236459.282720827,1.1202008231797436,5.0665645166748305,2019
3130,2019-12-31,土耳其,5.8,4,TUR,6858280.177906978,1.4661817366803593,5.53701801921212,2019
3131,2020-03-31,土耳其,4.4,1,TUR,7072967.047301531,1.5122531135691448,6.159522289321511,2020
3132,2020-06-30,土耳其,-8.9,2,TUR,2679442.609825451,0.5728960169734015,2.780616500520701,2020
3133,2020-09-30,土耳其,5.5,3,TUR,5456753.58265267,1.1668218081572979,4.872134702629701,2020
3134,2020-12-31,土耳其,5.6,4,TUR,6920194.415692401,1.4794178003752558,5.644877871492224,2020
3135,2021-03-31,土耳其,7.6,1,TUR,8667330.356224526,1.2505593584825236,5.797068902558195,2021
3136,2021-06-30,土耳其,22.6,2,TUR,3659290.4553304017,0.528263218860309,2.7449481263271545,2021
3137,2021-09-30,土耳其,9.1,3,TUR,4843611.288136771,0.6988576603604999,3.5009937440423493,2021
3138,2021-12-31,土耳其,9.3,4,TUR,7174883.366578616,1.0352220754306016,4.8021261471730625,2021
3139,2022-03-31,土耳其,7.3,1,TUR,8759538.018657556,1.2638679619363595,5.605960310483948,2022
3140,2022-06-30,土耳其,7,2,TUR,3755443.050611465,0.5419416702516368,2.674321002573011,2022
3141,2022-09-30,土耳其,3.8,3,TUR,4605866.8011452705,0.6645535965343625,3.0442965331166447,2022
3142,2022-12-31,土耳其,3.4,4,TUR,7266514.012689978,1.0484434147040487,4.86279602505737,2022
3143,2023-03-31,土耳其,3,1,TUR,8225007.19528263,1.1867656417554573,5.163526808087463,2023
3144,2023-06-30,土耳其,5.2,2,TUR,2904814.0954560484,0.41914622344712527,2.316798562867118,2023
3145,2023-09-30,土耳其,5,3,TUR,5697865.649632014,0.8221394065812611,4.083617759726471,2023
3146,2023-12-31,土耳其,4.8,4,TUR,7747252.122414793,1.1178332714683257,5.1042021177856105,2023
3147,2024-03-31,土耳其,7.4,1,TUR,8467840.576064209,1.22178121048423,5.158500826136828,2024
3156,2013-03-31,沙特,-0.28,1,SAU,6975064.41437,0.8766200936349993,11.32700810817524,2013
3157,2013-06-30,沙特,1.7,2,SAU,7900932.369908214,0.8022636381768189,10.60282171250765,2013
3158,2013-09-30,沙特,3.81,3,SAU,7994838.075371693,0.8405432246928034,11.915159795996777,2013
3159,2013-12-31,沙特,4.9,4,SAU,8130436.512962028,0.9338279364037138,13.46072598049301,2013
3160,2014-03-31,沙特,6.84,1,SAU,7566185.205775134,0.9005797020127736,12.32959689973575,2014
3161,2014-06-30,沙特,3.93,2,SAU,8261384.370229855,1.0051077808497233,11.348495246953417,2014
3162,2014-09-30,沙特,2.06,3,SAU,9169542.689481147,0.9333745500430598,9.947692602090648,2014
3163,2014-12-31,沙特,2.55,4,SAU,8062275.466138594,2.034203203652719,17.364047884039177,2014
3164,2015-03-31,沙特,3.12,1,SAU,9509231.489811989,0.9667868009613444,13.831835711722855,2015
3165,2015-06-30,沙特,5.38,2,SAU,9032282.512961308,0.9406029555558896,10.386372746837091,2015
3166,2015-09-30,沙特,4.7,3,SAU,8909165.2584943,1.0042402326662128,16.64573603092502,2015
3167,2015-12-31,沙特,4.84,4,SAU,9518721.6734323,0.9685655012180531,27.370848076704974,2015
3168,2016-03-31,沙特,3.34,1,SAU,8483685.084815284,2.046150131693436,23.19761910761595,2016
3169,2016-06-30,沙特,0.89,2,SAU,9435042.667770522,1.0419304033693935,18.154289981744352,2016
3170,2016-09-30,沙特,0.44,3,SAU,9394756.683678208,1.1502053440724225,19.016550667493146,2016
3171,2016-12-31,沙特,2.84,4,SAU,9207461.65321053,1.290095617788781,15.6110866845777,2016
3172,2017-03-31,沙特,0.53,1,SAU,10263647.788228372,1.0423163194081386,12.397492825935187,2017
3173,2017-06-30,沙特,0.28,2,SAU,12040356.067307472,1.2222928731476668,12.875748889573073,2017
3174,2017-09-30,沙特,1.76,3,SAU,11670999.168708792,1.1847971897246588,9.287312662185785,2017
3175,2017-12-31,沙特,1.07,4,SAU,12179066.746259814,1.2363743904206044,13.560393578171455,2017
3176,2018-03-31,沙特,2.4,1,SAU,11203501.705747373,1.1373647051413525,12.285867835341469,2018
3177,2018-06-30,沙特,2.91,2,SAU,12201307.96775754,0.8424580745054318,8.210241748944933,2018
3178,2018-09-30,沙特,3.08,3,SAU,11471752.807406986,1.1645705488949212,9.325005369393484,2018
3179,2018-12-31,沙特,4.35,4,SAU,10690687.820869243,1.085318379784009,9.496773720389278,2018
3180,2019-03-31,沙特,1.35,1,SAU,10778017.771251498,1.0975898190300828,11.07283495776374,2019
3181,2019-06-30,沙特,1.57,2,SAU,11837771.465802694,1.201742462884939,9.46706577077759,2019
3182,2019-09-30,沙特,0.91,3,SAU,11227942.110398727,1.1398276244509533,9.262758145473994,2019
3183,2019-12-31,沙特,0.59,4,SAU,11242103.037076384,1.141729215316847,11.611496809090946,2019
3184,2020-03-31,沙特,-0.84,1,SAU,11439305.172437012,1.1838836267879076,13.427337583416238,2020
3185,2020-06-30,沙特,-7.07,2,SAU,11784250.792006938,1.1962940030955314,9.53307392741663,2020
3186,2020-09-30,沙特,-3.84,3,SAU,11693958.162132159,1.187130112959221,12.17156578255846,2020
3187,2020-12-31,沙特,-2.68,4,SAU,12190809.797825664,1.2375663851204726,14.109169915473807,2020
3188,2021-03-31,沙特,0.52,1,SAU,11310370.911450071,0.591530631529554,7.5785248524576225,2021
3189,2021-06-30,沙特,5.07,2,SAU,12876521.877077425,0.673440047519501,7.564566635855706,2021
3190,2021-09-30,沙特,6.32,3,SAU,12155217.60234838,0.6357159595147275,7.497107085017427,2021
3191,2021-12-31,沙特,8.35,4,SAU,12086856.817564854,0.6321406904198698,8.85698595492943,2021
3192,2022-03-31,沙特,7.53,1,SAU,11797139.706898319,0.6169885722506755,7.90363117397768,2022
3193,2022-06-30,沙特,9.1,2,SAU,13185448.357408233,0.6895968533386535,8.644795412735029,2022
3194,2022-09-30,沙特,8,3,SAU,11244958.928274235,0.5905815000369014,14.051615282264633,2022
3195,2022-12-31,沙特,5.57,4,SAU,11686681.050624853,0.6112115614146235,11.742943641925677,2022
3196,2023-03-31,沙特,3.21,1,SAU,12088673.473614251,0.6322357012425058,22.012607232799756,2023
3197,2023-06-30,沙特,1.65,2,SAU,13333534.836244838,0.6973419461555114,8.973220429847347,2023
3198,2023-09-30,沙特,-3.19,3,SAU,12609059.370135838,0.659451868861614,7.814309379462084,2023
3199,2023-12-31,沙特,-4.29,4,SAU,13430113.179460866,0.7023927846438914,10.888591702109345,2023
3200,2024-03-31,沙特,-1.75,1,SAU,11957991.58031235,0.6254010917023552,8.972511788961997,2024
3329,2013-03-31,瑞士,1.5,1,CHE,471355.9899434075,1.6763660833036145,3.993847871153671,2013
3330,2013-06-30,瑞士,2,2,CHE,80635.0133137293,0.2870809612456941,0.77602231312419,2013
3331,2013-09-30,瑞士,1.8,3,CHE,137181.38000652438,0.4890658661150595,1.4516829483868119,2013
3332,2013-12-31,瑞士,2.1,4,CHE,336402.8365278573,1.1964523417539497,2.9289930587113475,2013
3333,2014-03-31,瑞士,2.2,1,CHE,353604.66329329024,1.2576291830411157,3.3062875580133313,2014
3334,2014-06-30,瑞士,2.3,2,CHE,115800.873304847,0.4163462238072273,1.242794717215874,2014
3335,2014-09-30,瑞士,2.2,3,CHE,124111.86332949811,0.44142834962786986,1.4839995290503178,2014
3336,2014-12-31,瑞士,2.6,4,CHE,367926.2665932079,1.3104719618384038,3.23349952323581,2014
3337,2015-03-31,瑞士,1.8,1,CHE,425695.6098622282,1.513958850252746,3.5274105810785827,2015
3338,2015-06-30,瑞士,1.6,2,CHE,29179.356657026958,0.11990793701623582,0.8739446302127544,2015
3339,2015-09-30,瑞士,1.6,3,CHE,98243.96333997387,0.3553178466956987,1.0959084728295583,2015
3340,2015-12-31,瑞士,1.4,4,CHE,307377.8133151109,1.096510369809007,3.1029892854582766,2015
3341,2016-03-31,瑞士,2,1,CHE,381934.249884136,1.3611296873926724,3.5149590486574063,2016
3342,2016-06-30,瑞士,2.1,2,CHE,107373.7333062614,0.4036970753235683,1.236702646860274,2016
3343,2016-09-30,瑞士,2.3,3,CHE,148196.33995379694,0.5713378814447684,1.9845582808472584,2016
3344,2016-12-31,瑞士,1.9,4,CHE,322016.6466787706,1.1452505160817197,3.27312793683245,2016
3345,2017-03-31,瑞士,1.6,1,CHE,433992.25994450663,1.5434622536533642,3.9396497071688756,2017
3346,2017-06-30,瑞士,1.2,2,CHE,97773.9166615531,0.34794740486385534,0.9249598774135813,2017
3347,2017-09-30,瑞士,1,3,CHE,183704.24995707654,0.6533469835925799,1.7154176838237944,2017
3348,2017-12-31,瑞士,1.9,4,CHE,398527.91962790984,1.4173358784125172,3.2993795370491,2017
3349,2018-03-31,瑞士,2.9,1,CHE,380906.1064905599,1.3547006363631633,3.037001583010035,2018
3350,2018-06-30,瑞士,3.8,2,CHE,125200.4665870176,0.2429836153323984,1.0208080807788302,2018
3351,2018-09-30,瑞士,2.8,3,CHE,112918.09996541963,0.4015850998659923,1.117481477029739,2018
3352,2018-12-31,瑞士,2,4,CHE,346306.9232393739,1.2316184018838576,3.1152293467083774,2018
3353,2019-03-31,瑞士,1.1,1,CHE,426368.05987296137,1.5163489274432413,3.609685443611584,2019
3354,2019-06-30,瑞士,0.5,2,CHE,125770.70330698417,0.44729604988613764,1.1512020225486845,2019
3355,2019-09-30,瑞士,1.3,3,CHE,219823.29325915998,0.7822181469344036,2.212643159193474,2019
3356,2019-12-31,瑞士,1.7,4,CHE,344007.87305424357,1.2234520808945704,2.7341509846019387,2019
3357,2020-03-31,瑞士,0.1,1,CHE,347847.6499444551,1.2370951449225058,3.0827878998102984,2020
3358,2020-06-30,瑞士,-7,2,CHE,135815.25324757895,0.483017178428055,1.3020802033478307,2020
3359,2020-09-30,瑞士,-1,3,CHE,141677.59664481756,0.5046561920110276,1.604337423549224,2020
3360,2020-12-31,瑞士,-1.2,4,CHE,378368.3930093472,1.3456399721508465,2.8153414755150905,2020
3361,2021-03-31,瑞士,0.6,1,CHE,472915.78318319906,0.9165340709197549,3.1451644550005824,2021
3362,2021-06-30,瑞士,10.5,2,CHE,130629.01663484673,0.2531678029583562,0.934730765023676,2021
3363,2021-09-30,瑞士,5.5,3,CHE,112682.68001371746,0.21838405844700118,0.780009656615756,2021
3364,2021-12-31,瑞士,5.3,4,CHE,378527.25974062085,0.73360380115338,2.2892484553716597,2021
3365,2022-03-31,瑞士,4.9,1,CHE,400765.41625453037,0.7767012470435718,2.5674662644120914,2022
3366,2022-06-30,瑞士,3.2,2,CHE,103015.07658542384,0.1996520682001264,0.6737613955963314,2022
3367,2022-09-30,瑞士,1.4,3,CHE,131602.55995132154,0.2550528446515819,1.0799869804621987,2022
3368,2022-12-31,瑞士,1.2,4,CHE,311611.97964866646,0.6039201576342684,1.801114293906729,2022
3369,2023-03-31,瑞士,1.6,1,CHE,402664.0997841389,0.7803937388120651,2.423603827432065,2023
3370,2023-06-30,瑞士,0.4,2,CHE,18351.093343706798,0.0356194273352759,0.405954205215485,2023
3371,2023-09-30,瑞士,0.4,3,CHE,110773.76654915576,0.21468616281163133,0.7306980502619812,2023
3372,2023-12-31,瑞士,0.7,4,CHE,303992.39646218595,0.5892204979469201,2.0569876257586244,2023
3373,2024-03-31,瑞士,0.8,1,CHE,372294.9498756081,0.7215270103910758,2.030176445928942,2024
3442,2013-03-31,波兰,-0.4,1,POL,4682102.239240424,1.975798745106453,6.776164121320423,2013
3443,2013-06-30,波兰,0.6,2,POL,46056.17331892686,0.019515079604465534,0.17288345798437063,2013
3444,2013-09-30,波兰,1.3,3,POL,500873.27631163335,0.21500462798078182,1.9853790023362892,2013
3445,2013-12-31,波兰,1.9,4,POL,2802582.3265715726,1.1877500071722389,8.468035148029976,2013
3446,2014-03-31,波兰,3.4,1,POL,3522667.9489967874,1.492867411521769,7.476480540069278,2014
3447,2014-06-30,波兰,3.7,2,POL,333326.1633455964,0.14069138217719665,0.901367044225124,2014
3448,2014-09-30,波兰,3.8,3,POL,884932.3931242023,0.3736543796585603,2.6000802553989115,2014
3449,2014-12-31,波兰,4.1,4,POL,3033285.029049767,1.3001022032502723,6.366648582233876,2014
3450,2015-03-31,波兰,4.4,1,POL,3332754.5862231725,1.4065651013008347,9.710189733589331,2015
3451,2015-06-30,波兰,3.9,2,POL,0.0,0.0,0.0,2015
3452,2015-09-30,波兰,4.4,3,POL,816032.0331831212,0.35337596478812633,2.3318749770339364,2015
3453,2015-12-31,波兰,4.4,4,POL,2447661.646073464,1.0434202210754233,8.5812164295495,2015
3454,2016-03-31,波兰,2.5,1,POL,3499373.146016348,1.5180734616890004,8.549219859117768,2016
3455,2016-06-30,波兰,3.4,2,POL,333458.389993053,0.14227315160191523,1.1413777009366555,2016
3456,2016-09-30,波兰,2.7,3,POL,885808.6098760014,0.4010546529566293,2.1873832970978,2016
3457,2016-12-31,波兰,3.8,4,POL,2847219.8226831243,1.201822206886255,6.526923256320551,2016
3458,2017-03-31,波兰,5.3,1,POL,4195190.61176426,1.7703923445489276,7.598001612746214,2017
3459,2017-06-30,波兰,4.8,2,POL,267387.62326611456,0.11344568537098733,1.5443382069395666,2017
3460,2017-09-30,波兰,5.7,3,POL,1081975.5897205372,0.4565710109353913,2.3057956910146338,2017
3461,2017-12-31,波兰,5.1,4,POL,2991022.837909226,1.2621545576642366,6.620736533054122,2017
3462,2018-03-31,波兰,5.8,1,POL,4397472.16852515,1.8556501108857582,7.329484124717964,2018
3463,2018-06-30,波兰,6.2,2,POL,38.439999853571265,1.1392279346031967e-05,0.0012921855033413666,2018
3464,2018-09-30,波兰,6,3,POL,1033595.3098442416,0.436921981360662,3.099154632243453,2018
3465,2018-12-31,波兰,5.5,4,POL,3202874.6926422953,1.3515790122984621,8.123919756966588,2018
3466,2019-03-31,波兰,5.1,1,POL,4236406.095445008,1.7876823372449315,8.04579075850564,2019
3467,2019-06-30,波兰,4.6,2,POL,515482.776692933,0.21935857354414579,1.9061014432355174,2019
3468,2019-09-30,波兰,4.1,3,POL,1006961.3330675854,0.4252111919999737,2.7173036305055107,2019
3469,2019-12-31,波兰,3.8,4,POL,3281817.198207023,1.3848588013434588,6.936330548795927,2019
3470,2020-03-31,波兰,3,1,POL,3118224.6489728442,1.315888405849639,5.828384745979148,2020
3471,2020-06-30,波兰,-7.2,2,POL,430789.2099457493,0.1817840133859131,1.0895236000068598,2020
3472,2020-09-30,波兰,-1.7,3,POL,1078500.2698387294,0.4551092999837237,2.3679272171474346,2020
3473,2020-12-31,波兰,-2.2,4,POL,3193977.9108268865,1.3478220670623855,6.445615138430277,2020
3474,2021-03-31,波兰,-0.7,1,POL,7262082.716184062,2.1522432646921623,9.667567435198299,2021
3475,2021-06-30,波兰,12.2,2,POL,199083.89319882417,0.059003571975458996,0.825555405332176,2021
3476,2021-09-30,波兰,7.2,3,POL,662896.6528516077,0.19648199504231176,1.1043168297986636,2021
3477,2021-12-31,波兰,9.3,4,POL,4031914.5678050593,1.1949557643674933,5.594065439529481,2021
3478,2022-03-31,波兰,10.5,1,POL,4144025.1341579747,1.2281501556390093,5.478767330386668,2022
3479,2022-06-30,波兰,6.8,2,POL,36597.21668154127,0.010846483229066166,0.24564618402597602,2022
3480,2022-09-30,波兰,5.1,3,POL,1061639.1460211247,0.31465185838732185,1.2471008310316736,2022
3481,2022-12-31,波兰,1.4,4,POL,3547006.850748343,1.0512357640607053,5.569896562060329,2022
3482,2023-03-31,波兰,-1.1,1,POL,3252568.578056406,0.9640832514744382,5.393986687495311,2023
3483,2023-06-30,波兰,-0.5,2,POL,0.0,0.0,0.0,2023
3484,2023-09-30,波兰,0.2,3,POL,1099141.248880251,0.3257766949563714,1.3462337801097177,2023
3485,2023-12-31,波兰,1.7,4,POL,3245878.3114336594,0.962282947642196,6.731272953629073,2023
3486,2024-03-31,波兰,1.3,1,POL,8167336.037964184,2.420582563146593,11.93884164120561,2024
